category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
/PRODUITS_LAITIERS_OEUFS/BIRCHERMUEESLI,-0.7925724492648197,-0.32910392840984354,-0.6107769570872275,0.16207780450064876,-0.43411736699699066,-0.5493603603264986,-0.2383576007416087,-0.4536055225667088,-0.02799821351437348,-0.07774314676780457,-0.2150620877145149,-0.10523107943679987,-0.18552425966102948,-0.20893153401354467,-0.09749010883450908,-0.10369987271489398,-0.1769115650574023,-0.0962713587799408,-0.023837145294516176,-0.04868018900093275
/GARNITURES_INGREDIENTS/INGREDIENTS_DE_CUISSON,2.450583689288966,-0.30923420229212384,-1.0795605171880096,-0.41688471650468084,-0.9798382454076443,4.165780891200891,-0.4983157696618054,-0.7249141776737023,-0.10961034103739145,-0.16407755890644335,6.07500833790595,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/POISSON_EN_CONSERVE,-0.4868567561528427,0.26988086275047307,1.6080596270607126,-0.6829486017237401,-1.1134271140611083,0.09200662848950453,-0.3086911106351367,-0.6818910234456759,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/GARNITURES_BIO,0.30029972156436324,-0.24537967512234216,1.2724501195623659,-0.6080927110641778,0.7750466504532181,-0.4711454437961653,0.05914544887027012,1.0233485784688408,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/CHAMPIGNONS,0.08056289701943388,-0.2582155741238394,2.1396214713745323,-0.4816261136230718,-0.36556001903510554,-0.2916652762710721,0.41025723944597586,6.393065018317828,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/CREME,-0.038395661725357626,-0.3223219831216732,-0.7773243097894026,-0.5114327964548063,-1.0334978474610583,1.0130297194785431,-0.264778031702645,-0.7433122370475294,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_SURGELES/VIANDE,-0.4377329642652853,-0.057718150845379075,1.3182064224975552,-0.6669084464766543,-0.9555756425837205,-0.050865501405836205,-0.2686881003747162,-0.6331897705667502,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PAINS_DE_MIE,0.05031499512955967,0.09424984307535761,0.2812285709694482,-0.5566947963104032,0.5869336254501357,-0.5134125499872901,-0.4983157696618054,0.3336794952640193,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,0.2826519826572416,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/DESSERT,-0.44436771025627075,-0.30544109261916835,-0.6486726167759097,0.40878939573128215,-0.3222292853621787,-0.1479856740767821,-0.28701972103208884,-0.6145104897145948,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/CHOCOLAT/JOURS_DE_FETES_EVENEMENTS,1.2123767338200946,-0.28747478017181144,-0.1107027080144181,1.6742764093557927,1.2089574882530096,0.5766553308513224,0.9807565707462105,0.87674791359003,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/APERITIF/POPCORN,1.087254282776228,0.08396745957715214,-0.16028949960460778,0.3772479324172775,1.3921223378554044,0.25042260013961903,0.9807565707462105,0.8935631054418676,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/RIZ,0.6653961763935499,-0.3554759051773998,-0.13315710420620208,-0.7220114909049306,1.8611310691458887,-0.7851143618290565,-0.28878052143733646,-0.32328070861402053,-0.10961034103739145,-0.04536774221581505,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.07916311913052629,-0.16015037969199275,-0.19405196641393335
/VIANDE/SALAMI_LARD,1.1419529952607,0.8859933724371708,2.7083446684268275,-0.7101440153330363,-1.1549031809775885,1.8566868708245015,0.9807565707462105,-0.6641775841658555,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_SURGELES/PIZZA,-0.21979164028369272,0.04762566040068257,0.2682790186202088,-0.5449653146405076,-0.10322812804009467,-0.25821240185907735,-0.06691967037613411,-0.2908277775805263,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PLATS_CUISINES/PLATS_CUISINES,-0.09844879920817351,0.18821940337840112,0.03429636638395812,-0.48923111088878185,0.45973450157054274,-0.46511000565986504,-0.4435353126096567,-0.17904545957626833,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PAINS,0.07576585559779171,0.11825525378078319,0.41954686639208955,-0.5473536706366402,0.6242225846588569,-0.4600404426633099,-0.2897286447324698,0.22462028087453761,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.1346419929362382,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PETITS_PAINS,0.45113415847909705,0.05106383238289502,0.21216429177350649,-0.14602494396206134,0.8808914093441228,-0.19985535545502192,-0.4983157696618054,0.05674781711153512,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/SERE,-0.8310097567209883,-0.3340114296248961,-0.577141756180113,0.4307895663928006,-0.46679548032512663,-0.5628407892037018,-0.4983157696618054,-0.6607911913623605,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,0.6090587534011742,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/CHOCOLAT/BISCUITS_POUR_ENFANTS,1.5361358555171045,-0.2327299521675732,-0.18742189500301334,1.3833154739229823,1.407641848185211,0.8840864867400773,1.4628245928051193,-0.2803863997697499,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/CHAMPIGNONS_OLIVES_EN_CONSERVE,-0.9902793926325086,0.4180122473527208,-0.9003434867030568,-0.7314039790732341,-1.1587462475772845,-0.23136160771451808,-0.46650776234120295,-0.1236655973370328,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/FRUITS_EN_CONSERVE,-1.147805196826041,-0.3562213779810197,-1.0687807607992237,0.31189402043065956,-0.4770657445139693,-0.8281322803321844,-0.44901335831487155,-0.4474484447421723,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/OEUFS,-0.6489346552754622,-0.2838848100711449,0.7548121997416197,-0.7200795762769477,-1.1549031809775885,-0.04430478897687325,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/SAUCISSES,0.17541608017296814,0.3319785495538657,1.2047166470751827,-0.6988837129299366,-1.1565464232478033,0.7897737222228,0.40884859912177773,-0.6614684699230595,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PRODUITS_SANS_GLUTEN,0.0008982381681936411,0.05620502413199782,-0.6141404771779388,-0.6306595277817443,0.6526633162587291,-0.4495549490120501,-0.2518037129271361,0.7039251084461446,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/FRUITS_ET_LEGUMES/FRUITS,0.335337441241775,-0.3602315075453198,0.7178134787437938,-0.45513128443930784,-0.8262547269346217,0.9504001492912881,-0.4983157696618054,-0.5151763008120733,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,2.800545519166795,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/VIANDE_SECHEE_JAMBON,-0.1684435776412735,0.8659427246156702,3.277067865479123,-0.687670722721808,-1.1387641943951214,0.0243772186654523,0.10035636812239146,-0.6554697169568683,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/VOLAILLE,-0.5181554680447147,0.14360528386674343,0.45882243175901244,-0.6924807958771937,-0.6140026003652056,0.004816442542542088,-0.4983157696618054,-0.4429332543375123,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/LEGUMINEUSES_HARICOTS_VERTS_SECHES,0.343608635330155,-0.32233357979479144,2.2347610396546562,-0.48351860142191216,0.5118139788117433,-0.7442823381285424,-0.42788375345189994,3.858108119701534,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/LEGUMINEUSES_FARCE_POUR_VOL_AU_VENT,-0.8586892351834183,-0.05124588342424839,-0.39214815119098345,-0.6698497959493952,-0.8741826264825543,-0.32061171627358476,-0.45723042687269383,-0.05914206994140654,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/GIBIER,-0.9049063460105952,-0.037570313371635314,3.829138597124142e-05,-0.20740463157111452,-0.604417020455619,-0.685336860305244,-0.34054805335161703,-0.20633727713332475,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/BEURRE,2.5699262850634597,-0.33795300996587485,-1.0910128811499173,-0.7274392510502156,-1.1729332003313346,4.835070875285055,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,0.06767161097376963,-0.20497243826098197,2.927160959139056,1.2452734213903998,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PRODUITS_FRAIS_DE_BOULANGERIE_NON_REFRIGERES,0.22064882656174797,0.06041145374489989,0.14937858341355928,-0.500895080302173,0.701213656060531,-0.33769250814283597,-0.4534953957100473,0.002018236448988866,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/PAINS_LONGUE_CONSERVATION,0.6263528753513606,0.07162859937930575,0.17974636480398293,-0.6491112838204371,0.288802527854016,0.480941522341447,1.4737806842155492,0.7851985357300258,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOISSONS_CHAUDES_FROIDES/BOISSONS_FAIBLES_EN_CALORIES,0.6815086801407167,0.0944554907453217,3.8923037403572573,0.8431153455651278,0.3938526586998929,-0.4097667514813237,-0.3997109469679377,1.2186568145773924,9.989890439936083,9.617611336401328,6.438534021864117,7.901783559504486,8.638938335637214,8.34179360376165,7.864771069110845,0.20430701795758624,9.107260747590072,9.283321029011569,9.586245879727581,7.908001761403967
/BOULANGERIE/PAINS_BIO_LONGUE_CONSERVATION,-0.1905363723773415,0.03240865089329388,-0.26846671242682246,-0.5478631865824819,0.4454974157637875,-0.652706327938775,-0.4983157696618054,1.4779577492450136,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,0.6222475615110045,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PETIT_DEJEUNER/MIEL,0.5189361837035816,-0.347699852656882,-1.0951238501496756,4.678241869914966,2.1726624162074506,-0.8225693008626106,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PLATS_CUISINES/CONVENIENCE,-0.5757998864939957,0.06545916928038252,1.6723804804877023,-0.6869610397972428,-1.1179302298977547,-0.17693211407929482,-0.4983157696618054,-0.6506320129518753,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOISSONS_CHAUDES_FROIDES/THE,-1.2501198676993033,-0.3249776212657585,-1.0422685344384959,-0.10407479775443504,-0.6155675930035053,-0.854805109047227,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_LAITIERS_OEUFS/MARGARINE,1.9077349700433057,-0.28619834635824115,-1.1395223153470668,-0.4644044746536252,-0.9063627876075947,3.2713783385836646,3.840296428868375,-0.6912687265938159,-0.10961034103739145,-0.16407755890644335,3.5342555251798013,-0.20497243826098197,2.6158924372590473,3.7174218455771055,-0.2258840923535542,9.993417430451792,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,0.6054928093575699
/GARNITURES_INGREDIENTS/DIVERS,-0.17432047870406997,0.47264155580931533,-0.6178403492777214,-0.210054114489491,-0.7872277230170193,0.56541249725787,-0.4983157696618054,-0.3119927326023703,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOISSONS_CHAUDES_FROIDES/BOISSONS_DAPERITIF,-1.3902621917467652,-0.3387927379515616,-1.136488420225245,-0.16799357316026567,-0.8217358106915308,-0.8430160134825673,-0.4687343228536451,-0.7793149394846872,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.08306633303142608,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.12475808584706971
/PRODUITS_LAITIERS_OEUFS/DIVERS,-1.1243106523549948,-0.3330860151100576,0.029637268184231864,-0.15706445612196296,-0.8016060928813991,-0.7825968987136863,-0.4785948051230319,-0.6777231553798357,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PETIT_DEJEUNER/PATES_A_TARTINER,1.1976010533014696,-0.2850119174930636,-0.35173416363951204,2.2702695098674917,1.0464094448525145,1.1085327292210982,-0.4983157696618054,-0.5005887625816331,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/FRUITS_ET_LEGUMES/LEGUMES,-1.2156119101767293,-0.3009100642864427,-0.8867925903773021,-0.7124368370893236,-0.6673026381042252,-0.8196645357294914,-0.4983157696618054,-0.28594355719086995,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOISSONS_CHAUDES_FROIDES/EAU_MINERALE,-1.6393013158578218,-0.3077913517044724,-1.1691212921453276,-0.7531981127566527,-1.1959842377329593,-0.854805109047227,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/GARNITURES_INGREDIENTS/EPICES_HERBES,-0.41551285158128143,9.61368048571389,-0.11737098324712959,-0.5169525525347571,-0.439818919722433,-0.14156482738531573,-0.4983157696618054,-0.5747768141535863,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/PRODUITS_SURGELES/BOULANGERIE_PATISSERIE,0.40009218443369854,-0.19725572909876468,-0.5031443141844611,0.04164676275626698,0.1802311635719643,0.4591878340971343,-0.4983157696618054,-0.2668408285557696,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/BIO,-0.42038850283337925,0.00993429839007354,1.4947866196981379,-0.7200795762769477,-1.1549031809775885,0.10305890558137289,-0.4983157696618054,-0.7860877250916773,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/VIANDE/ACCOMPAGNEMENTS,-1.099932396094506,-0.35097736239693494,-1.0951238501496756,0.37283212755331685,-0.41544415938091306,-0.8179641854076655,-0.4983157696618054,-0.6506320129518753,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/BOULANGERIE/FARINES_SANS_GLUTEN,0.6568256956769717,0.04078144888468968,-0.2811519881975057,-0.48824982091901287,1.5975276216322587,-0.48639587265161166,-0.4983157696618054,1.3812036691451548,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
/CHOCOLAT/BISCUITS_POUR_ALLERGIQUES,1.5466320491848147,-0.3525197199216658,-0.2219540346009842,1.7638106597009264,0.8991496567909543,1.281968462047342,6.699836286990538,0.4330136841665407,-0.10961034103739145,-0.16407755890644335,-0.22217654238793866,-0.20497243826098197,-0.18552425966102948,-0.20893153401354467,-0.2258840923535542,-0.10588586910007837,-0.1769115650574023,-0.17325843720230613,-0.16015037969199275,-0.19405196641393335
MEAN,1075.9104660096468,1.1677950856698824,7.899741265475275,11.371246933242535,29.112791446792535,11.601298564204518,0.5053665287841909,2.9016411071700206,0.48838704542455447,0.017277168337944692,0.2555091229793914,3.3627920090631656,7.9470188008088,0.047891354249880204,1.1195573068693294,0.4403478507671538,0.05106787965449096,0.24550769829679495,0.021361279395794772,0.03640545951163657
STD,656.3225781629042,3.2417905186235414,6.756990329873574,15.09728548259974,24.342119677076273,13.571863856938599,1.0141491791985042,3.6912433746902957,4.455665777537821,0.10529878950598048,1.150027452192731,16.40606921395684,42.83546968643756,0.22922032557696864,4.956335327575863,4.1587027099051115,0.2886633196530765,1.417002844196999,0.13338263347784496,0.18760675392477022
